timestamp,energy_kwh,temperature,humidity,wind_speed,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
2023-04-19 02:00:00,30.15,16.5,66.9,6.7,14.29,10.19,6.44
2023-04-19 03:00:00,18.66,17.5,62.8,2.2,8.58,6.94,3.84
2023-04-19 04:00:00,19.01,16.2,65.5,2.9,8.47,7.11,3.75
2023-04-19 05:00:00,18.31,19.0,64.6,3.1,8.93,5.41,3.69
2023-04-19 06:00:00,45.48,17.4,67.6,5.8,20.34,15.81,8.83
2023-04-19 07:00:00,16.55,19.3,56.8,1.6,7.44,5.22,3.27
2023-04-19 08:00:00,15.83,21.5,62.0,4.2,7.48,5.86,3.45
2023-04-19 09:00:00,28.46,25.8,61.4,2.8,12.48,9.87,5.59
2023-04-19 10:00:00,28.73,25.5,57.8,6.2,13.05,9.82,5.97
2023-04-19 11:00:00,32.3,27.0,59.3,2.7,13.95,11.5,7.09
2023-04-19 12:00:00,36.67,28.3,37.1,8.3,16.82,13.38,6.96
2023-04-19 13:00:00,42.44,32.1,48.5,0.5,18.75,14.39,8.14
2023-04-19 14:00:00,30.88,26.9,53.0,2.2,14.05,11.51,6.66
2023-04-19 15:00:00,25.98,28.8,54.6,3.3,13.42,9.21,5.87
2023-04-19 16:00:00,28.32,27.7,45.1,2.3,12.35,9.7,5.42
2023-04-19 17:00:00,45.52,26.9,49.2,4.9,21.3,15.4,8.98
2023-04-19 18:00:00,22.92,27.0,56.1,5.5,10.26,7.77,4.88
2023-04-19 19:00:00,14.94,22.5,51.7,4.6,7.13,5.97,3.45
2023-04-19 20:00:00,20.02,21.1,59.9,8.0,9.51,6.47,4.11
2023-04-19 21:00:00,24.26,21.0,58.7,3.3,11.3,8.78,4.9
2023-04-19 22:00:00,29.52,19.1,60.1,8.4,13.41,9.81,5.46
2023-04-19 23:00:00,32.44,18.8,64.3,1.5,13.67,11.6,6.33
2023-04-20 00:00:00,29.77,20.1,54.3,5.8,13.86,10.55,5.75
2023-04-20 01:00:00,30.81,16.5,60.3,0.8,13.89,11.57,6.13
2023-04-20 02:00:00,29.0,16.6,63.4,3.7,12.7,9.78,6.12
2023-04-20 03:00:00,27.75,17.5,57.0,3.5,12.21,9.65,5.72
2023-04-20 04:00:00,22.12,17.4,69.3,5.9,9.28,7.22,4.36
2023-04-20 05:00:00,19.59,15.6,61.2,4.7,8.89,7.14,3.6
2023-04-20 06:00:00,16.82,18.7,65.5,3.2,7.34,6.17,3.49
2023-04-20 07:00:00,21.14,21.8,53.5,6.4,9.35,6.92,4.05
2023-04-20 08:00:00,21.7,24.2,58.5,6.3,10.13,6.08,4.63
2023-04-20 09:00:00,21.96,21.6,50.0,0.7,9.73,7.09,4.42
2023-04-20 10:00:00,31.37,22.8,63.7,6.1,14.24,9.79,6.61
2023-04-20 11:00:00,34.8,25.6,58.9,3.7,15.46,11.68,7.29
2023-04-20 12:00:00,30.5,23.3,53.3,5.7,13.83,10.05,6.4
2023-04-20 13:00:00,32.73,26.2,48.4,1.9,14.35,11.48,6.77
2023-04-20 14:00:00,29.28,24.5,56.9,1.7,12.51,9.98,5.63
2023-04-20 15:00:00,32.68,28.9,41.6,4.8,14.52,11.29,6.36
2023-04-20 16:00:00,22.7,25.2,53.9,2.4,10.02,7.86,4.46
2023-04-20 17:00:00,24.5,28.1,46.3,3.8,10.73,8.61,4.81
2023-04-20 18:00:00,24.2,26.2,51.3,4.6,11.03,8.36,4.77
2023-04-20 19:00:00,20.29,22.4,53.9,4.1,9.78,7.1,4.26
2023-04-20 20:00:00,20.84,20.4,55.5,4.6,8.65,7.1,4.62
2023-04-20 21:00:00,26.46,20.5,68.0,4.2,12.25,9.16,5.07
2023-04-20 22:00:00,25.28,19.4,64.6,2.9,12.16,8.03,5.26
2023-04-20 23:00:00,31.6,19.0,53.8,1.3,14.59,10.11,6.54
2023-04-21 00:00:00,35.97,16.8,59.5,5.9,16.29,12.79,7.01
2023-04-21 01:00:00,29.9,18.5,66.0,5.8,13.63,10.27,5.79
2023-04-21 02:00:00,25.58,17.7,67.7,0.5,11.87,9.27,5.28
2023-04-21 03:00:00,22.32,16.9,56.8,5.8,8.48,8.07,4.24
2023-04-21 04:00:00,17.47,16.9,67.3,1.7,6.84,6.01,3.81
2023-04-21 05:00:00,15.49,18.4,63.2,2.7,7.04,5.43,3.07
2023-04-21 06:00:00,15.52,18.5,52.1,3.1,7.01,5.89,3.42
2023-04-21 07:00:00,13.94,21.1,56.7,4.5,6.95,4.93,3.38
2023-04-21 08:00:00,46.54,22.4,56.5,1.3,20.91,16.35,9.41
2023-04-21 09:00:00,26.2,23.9,55.5,5.6,11.44,8.3,5.3
2023-04-21 10:00:00,30.54,27.4,44.5,7.2,13.01,10.7,5.74
2023-04-21 11:00:00,36.63,25.6,49.5,7.4,16.27,13.81,7.5
2023-04-21 12:00:00,38.87,28.1,47.2,1.3,17.12,13.67,7.63
2023-04-21 13:00:00,38.17,27.4,48.4,6.7,17.32,13.95,7.29
2023-04-21 14:00:00,30.4,26.9,49.1,3.9,14.01,10.82,5.99
2023-04-21 15:00:00,30.45,26.9,51.0,4.8,13.12,10.47,6.4
2023-04-21 16:00:00,21.22,26.5,53.7,6.9,9.95,7.48,3.95
2023-04-21 17:00:00,23.0,26.2,61.4,4.4,9.08,8.99,5.01
2023-04-21 18:00:00,16.88,23.3,60.4,3.3,8.23,6.89,3.88
2023-04-21 19:00:00,18.83,21.4,65.0,3.7,8.03,6.58,4.23
2023-04-21 20:00:00,17.26,23.2,53.7,4.6,8.3,5.43,3.26
2023-04-21 21:00:00,21.71,22.3,52.2,7.2,9.41,8.02,4.59
2023-04-21 22:00:00,29.19,20.9,63.0,6.3,13.24,10.52,6.12
2023-04-21 23:00:00,28.07,19.0,61.2,3.9,12.36,10.04,5.42
2023-04-22 00:00:00,23.69,19.3,64.5,2.1,11.0,8.15,5.0
2023-04-22 01:00:00,18.36,18.7,57.1,2.8,7.77,5.65,3.6
2023-04-22 02:00:00,21.84,18.6,64.9,2.8,9.08,7.19,4.57
2023-04-22 03:00:00,13.83,16.3,63.5,2.5,6.51,4.56,3.04
2023-04-22 04:00:00,15.48,16.5,61.9,5.0,6.69,5.72,2.72
2023-04-22 05:00:00,13.6,18.3,60.2,5.7,6.97,4.12,2.99
2023-04-22 06:00:00,9.54,19.9,62.5,2.6,4.53,3.45,1.89
2023-04-22 07:00:00,13.49,20.8,62.9,5.8,6.65,3.29,2.76
2023-04-22 08:00:00,14.75,19.6,58.6,4.9,7.25,6.3,3.04
2023-04-22 09:00:00,19.07,26.3,54.1,3.2,8.36,7.01,3.79
2023-04-22 10:00:00,18.03,24.6,56.2,4.6,8.11,6.04,3.11
2023-04-22 11:00:00,20.26,26.3,56.2,5.1,9.28,7.34,4.11
2023-04-22 12:00:00,30.4,28.7,54.5,3.8,13.29,10.29,5.79
2023-04-22 13:00:00,17.87,23.8,64.5,3.2,7.73,6.08,4.16
2023-04-22 14:00:00,24.0,26.7,49.6,1.4,10.82,7.86,4.58
2023-04-22 15:00:00,20.32,26.7,59.2,0.5,9.74,7.68,4.62
2023-04-22 16:00:00,19.23,26.3,53.0,7.1,8.68,7.06,4.11
2023-04-22 17:00:00,13.89,25.7,47.6,2.4,6.42,5.29,2.83
2023-04-22 18:00:00,15.16,27.1,48.2,4.4,7.15,6.1,2.87
2023-04-22 19:00:00,15.02,24.8,56.6,7.2,7.34,5.66,3.07
2023-04-22 20:00:00,14.94,23.9,58.9,5.5,7.07,4.63,3.0
2023-04-22 21:00:00,17.7,21.2,53.4,1.5,7.84,5.94,3.48
2023-04-22 22:00:00,20.9,17.9,58.7,5.4,9.25,7.08,3.99
2023-04-22 23:00:00,17.94,15.8,62.4,4.8,6.62,5.97,3.5
2023-04-23 00:00:00,24.27,16.0,60.4,2.7,10.5,8.25,5.19
2023-04-23 01:00:00,23.16,18.4,52.6,4.6,10.7,7.64,4.48
2023-04-23 02:00:00,17.02,17.7,51.7,5.6,7.17,6.97,3.95
2023-04-23 03:00:00,16.14,17.5,61.1,2.5,6.82,5.6,3.79
2023-04-23 04:00:00,13.84,17.8,63.9,6.0,6.69,5.05,2.78
2023-04-23 05:00:00,11.55,22.1,60.7,1.2,4.64,4.37,2.34
2023-04-23 06:00:00,11.96,18.9,54.5,3.7,4.96,4.77,1.93
2023-04-23 07:00:00,15.46,22.8,50.0,2.2,6.54,5.72,2.8
2023-04-23 08:00:00,16.65,22.7,54.2,4.8,6.8,5.73,3.48
2023-04-23 09:00:00,13.47,23.9,55.4,1.9,5.69,4.85,2.51
2023-04-23 10:00:00,25.51,26.9,56.7,2.7,10.08,8.73,4.39
2023-04-23 11:00:00,31.54,28.4,53.5,1.6,15.38,11.09,6.2
2023-04-23 12:00:00,27.3,26.6,50.2,5.5,12.13,10.23,5.5
2023-04-23 13:00:00,31.39,28.7,51.4,1.6,14.15,10.22,7.05
2023-04-23 14:00:00,30.91,28.2,45.9,4.8,12.83,11.42,5.98
2023-04-23 15:00:00,24.57,27.5,51.4,4.7,10.59,8.68,4.83
2023-04-23 16:00:00,19.51,27.3,50.9,1.7,8.79,6.28,4.03
2023-04-23 17:00:00,16.25,25.2,60.8,3.9,6.61,5.65,3.53
2023-04-23 18:00:00,12.55,24.7,56.8,3.5,6.06,3.87,2.45
2023-04-23 19:00:00,11.94,23.1,52.4,4.0,5.44,4.15,2.57
2023-04-23 20:00:00,13.09,24.0,51.4,7.1,5.68,4.35,2.56
2023-04-23 21:00:00,20.66,21.2,56.9,1.2,9.26,7.44,4.47
2023-04-23 22:00:00,17.52,18.2,54.3,5.6,7.58,5.72,3.76
2023-04-23 23:00:00,25.46,18.0,61.2,6.0,10.45,8.77,5.46
2023-04-24 00:00:00,32.22,13.7,66.8,1.6,14.58,11.48,6.67
2023-04-24 01:00:00,26.47,17.3,65.6,4.4,11.21,9.21,5.32
2023-04-24 02:00:00,28.14,17.9,65.6,4.7,12.65,9.91,6.03
2023-04-24 03:00:00,18.22,17.8,63.1,3.8,8.72,6.75,3.17
2023-04-24 04:00:00,21.29,21.5,50.0,3.5,9.49,6.76,3.72
2023-04-24 05:00:00,19.19,20.2,53.7,2.6,8.68,7.37,4.31
2023-04-24 06:00:00,14.49,21.2,55.6,4.6,5.96,4.73,3.14
2023-04-24 07:00:00,17.29,19.1,64.3,2.5,7.02,5.61,3.14
2023-04-24 08:00:00,24.61,22.3,60.3,3.3,11.56,8.56,5.14
2023-04-24 09:00:00,22.21,23.4,54.6,5.9,10.42,7.37,4.92
2023-04-24 10:00:00,24.85,24.2,66.8,1.3,11.8,8.59,5.68
2023-04-24 11:00:00,35.47,25.2,61.6,3.7,17.04,12.06,6.96
2023-04-24 12:00:00,36.6,24.5,60.8,3.5,16.19,12.65,6.93
2023-04-24 13:00:00,32.65,25.8,56.6,2.9,14.86,11.96,6.79
2023-04-24 14:00:00,37.52,29.2,51.3,4.0,17.44,13.67,7.56
2023-04-24 15:00:00,32.05,27.5,53.0,0.5,15.4,9.92,6.03
2023-04-24 16:00:00,21.52,26.4,43.3,3.5,10.24,7.26,4.07
2023-04-24 17:00:00,19.35,26.4,47.1,3.5,8.25,6.65,3.93
2023-04-24 18:00:00,23.72,27.1,50.4,3.6,11.51,7.91,4.5
2023-04-24 19:00:00,21.44,24.2,55.6,2.1,10.08,7.9,4.05
2023-04-24 20:00:00,21.13,23.7,55.0,2.0,9.65,6.53,4.42
2023-04-24 21:00:00,21.28,20.3,61.0,4.3,9.33,7.98,4.37
2023-04-24 22:00:00,32.19,19.4,50.2,1.3,15.27,11.72,6.47
2023-04-24 23:00:00,28.64,19.9,62.7,2.6,14.29,10.03,5.99
2023-04-25 00:00:00,29.99,21.6,58.4,5.7,13.41,10.36,6.49
2023-04-25 01:00:00,30.67,20.4,58.6,1.4,13.89,10.95,6.19
2023-04-25 02:00:00,30.96,18.9,65.9,3.4,14.19,10.7,5.2
2023-04-25 03:00:00,25.46,18.5,56.6,4.5,10.92,8.45,5.04
2023-04-25 04:00:00,20.61,20.8,57.8,1.7,9.29,7.27,4.55
2023-04-25 05:00:00,17.99,20.7,60.6,2.6,8.41,6.58,3.99
2023-04-25 06:00:00,15.93,17.1,59.2,3.8,8.14,5.09,3.19
2023-04-25 07:00:00,18.22,20.2,49.8,2.7,8.11,6.85,3.46
2023-04-25 08:00:00,13.25,23.6,49.9,1.4,6.21,5.1,2.48
2023-04-25 09:00:00,22.58,21.7,57.7,2.2,9.83,7.92,4.64
2023-04-25 10:00:00,28.0,24.2,53.7,1.4,13.05,9.67,5.04
2023-04-25 11:00:00,29.27,25.6,53.2,8.6,13.1,9.98,6.21
2023-04-25 12:00:00,36.3,27.0,48.3,2.2,16.81,12.45,7.41
2023-04-25 13:00:00,34.5,27.5,44.5,3.7,15.18,11.99,6.55
2023-04-25 14:00:00,36.91,27.6,51.5,3.2,15.82,12.23,7.2
2023-04-25 15:00:00,34.95,29.1,48.2,3.9,15.34,11.41,6.63
2023-04-25 16:00:00,22.9,27.0,54.8,3.5,11.08,8.12,4.48
2023-04-25 17:00:00,19.49,26.0,49.0,4.8,8.69,5.73,3.82
2023-04-25 18:00:00,15.64,23.5,45.6,6.1,6.98,5.43,3.09
2023-04-25 19:00:00,18.54,25.9,39.9,2.5,8.49,6.92,3.84
2023-04-25 20:00:00,20.06,22.1,55.5,1.9,9.07,7.17,3.96
2023-04-25 21:00:00,21.43,20.1,60.5,8.6,9.89,7.17,3.96
2023-04-25 22:00:00,24.25,20.9,57.8,6.0,10.99,8.18,4.84
2023-04-25 23:00:00,31.38,18.4,59.1,2.9,15.72,10.6,6.1
2023-04-26 00:00:00,32.25,18.1,54.3,6.4,15.19,11.94,6.22
2023-04-26 01:00:00,27.66,18.8,52.0,4.5,12.91,9.4,5.46
2023-04-26 02:00:00,29.16,17.8,64.5,3.2,13.53,9.78,6.06
2023-04-26 03:00:00,21.6,21.9,56.6,6.1,9.93,7.7,4.28
2023-04-26 04:00:00,20.06,18.8,59.6,4.5,8.88,7.9,4.34
2023-04-26 05:00:00,18.73,20.7,51.5,5.6,8.78,6.74,3.83
2023-04-26 06:00:00,15.59,17.9,57.7,3.1,6.38,5.41,3.26
2023-04-26 07:00:00,17.82,20.7,59.4,5.4,7.43,5.95,3.36
2023-04-26 08:00:00,18.13,21.6,59.5,2.9,8.0,5.81,3.19
2023-04-26 09:00:00,22.68,23.1,55.4,4.9,10.4,8.5,4.25
2023-04-26 10:00:00,29.99,26.4,59.2,3.2,13.14,10.82,6.23
2023-04-26 11:00:00,34.33,28.4,47.1,3.1,15.7,11.21,7.07
2023-04-26 12:00:00,36.4,28.1,56.7,5.4,15.68,12.78,7.83
2023-04-26 13:00:00,31.43,27.8,51.8,1.6,14.01,10.22,6.67
2023-04-26 14:00:00,30.67,27.3,51.8,6.9,13.02,11.08,5.81
2023-04-26 15:00:00,31.11,29.8,52.9,3.6,14.1,10.95,6.75
2023-04-26 16:00:00,28.84,30.7,44.0,4.3,13.82,9.72,5.85
2023-04-26 17:00:00,20.58,27.0,50.0,3.1,9.3,6.29,3.7
2023-04-26 18:00:00,20.28,27.2,45.3,4.3,9.67,7.76,3.89
2023-04-26 19:00:00,19.49,25.1,58.6,4.7,9.29,6.42,3.51
2023-04-26 20:00:00,22.21,24.4,56.4,6.0,9.88,7.33,4.71
2023-04-26 21:00:00,21.55,20.2,65.2,5.9,10.02,6.56,4.6
2023-04-26 22:00:00,23.92,20.0,61.0,2.8,10.13,8.24,4.51
2023-04-26 23:00:00,27.07,20.3,65.1,4.1,12.08,9.44,5.42
2023-04-27 00:00:00,29.31,21.0,55.1,5.2,13.21,9.13,6.18
2023-04-27 01:00:00,28.65,17.4,68.1,5.1,12.43,10.48,6.39
2023-04-27 02:00:00,24.86,15.4,63.5,6.3,11.24,8.83,5.38
2023-04-27 03:00:00,19.79,17.9,62.6,5.7,8.56,6.43,3.97
2023-04-27 04:00:00,18.14,20.6,62.9,4.8,8.64,6.41,4.18
2023-04-27 05:00:00,16.99,17.6,74.6,5.0,7.03,6.93,3.57
2023-04-27 06:00:00,17.02,19.2,65.1,5.4,7.27,6.07,3.24
2023-04-27 07:00:00,15.14,22.4,61.7,5.7,6.81,4.48,2.61
2023-04-27 08:00:00,41.97,23.3,53.3,2.8,18.38,14.32,8.65
2023-04-27 09:00:00,23.19,25.6,54.0,5.2,11.29,7.88,4.33
2023-04-27 10:00:00,26.88,24.1,54.6,7.3,10.96,9.34,5.21
2023-04-27 11:00:00,31.17,26.5,59.2,2.2,13.66,11.05,6.14
2023-04-27 12:00:00,40.34,29.6,47.8,0.9,18.27,14.75,8.29
2023-04-27 13:00:00,28.81,26.5,58.8,1.2,13.82,10.42,5.66
2023-04-27 14:00:00,35.9,30.7,40.7,2.1,15.35,12.71,6.66
2023-04-27 15:00:00,27.82,26.7,59.0,6.7,12.01,11.15,5.57
2023-04-27 16:00:00,27.34,29.1,44.8,1.6,12.01,9.0,5.53
2023-04-27 17:00:00,26.93,26.4,56.5,5.0,12.88,9.13,5.41
2023-04-27 18:00:00,16.77,24.2,50.6,6.0,7.92,5.98,3.26
2023-04-27 19:00:00,14.04,24.0,58.3,6.1,5.92,5.34,2.57
2023-04-27 20:00:00,19.46,24.3,50.1,3.1,9.33,7.03,3.92
2023-04-27 21:00:00,18.59,22.2,62.6,3.5,8.52,6.19,3.51
2023-04-27 22:00:00,26.58,22.6,61.1,2.7,12.03,9.33,5.31
2023-04-27 23:00:00,27.44,22.1,54.5,1.7,12.55,9.15,4.8
2023-04-28 00:00:00,32.68,17.6,65.8,2.1,14.24,11.42,6.79
2023-04-28 01:00:00,28.01,16.9,68.4,1.6,12.78,9.44,5.55
2023-04-28 02:00:00,26.35,16.7,59.3,3.1,11.71,9.33,4.61
2023-04-28 03:00:00,21.3,17.5,57.9,1.8,10.96,9.03,4.8
2023-04-28 04:00:00,23.49,21.0,53.5,3.0,11.39,7.44,4.83
2023-04-28 05:00:00,15.59,21.0,52.8,5.9,6.92,5.27,2.74
2023-04-28 06:00:00,19.97,20.3,54.2,4.4,9.2,7.11,3.82
2023-04-28 07:00:00,18.43,22.3,61.8,4.4,7.78,6.07,3.2
2023-04-28 08:00:00,22.99,25.8,55.9,5.5,10.52,7.86,4.41
2023-04-28 09:00:00,29.53,27.8,42.1,0.9,12.71,9.81,5.89
2023-04-28 10:00:00,31.45,26.5,49.6,5.3,13.89,11.34,6.3
2023-04-28 11:00:00,24.57,23.2,50.4,2.0,11.35,9.34,4.7
2023-04-28 12:00:00,36.35,28.4,54.2,2.8,15.81,12.91,7.18
2023-04-28 13:00:00,40.33,29.9,45.9,2.6,17.66,14.51,8.19
2023-04-28 14:00:00,34.01,29.0,41.5,1.4,14.88,12.24,6.85
2023-04-28 15:00:00,27.74,29.6,49.4,1.9,12.43,9.49,6.1
2023-04-28 16:00:00,25.8,28.5,52.8,7.5,12.3,9.42,4.7
2023-04-28 17:00:00,22.67,25.3,48.8,4.1,10.79,7.64,4.5
2023-04-28 18:00:00,19.75,24.8,52.9,3.4,8.66,6.59,4.33
2023-04-28 19:00:00,16.95,24.5,50.1,5.1,8.3,5.0,4.16
2023-04-28 20:00:00,23.4,25.3,59.9,5.5,10.51,8.18,4.4
2023-04-28 21:00:00,21.97,21.2,56.4,1.5,9.97,8.28,4.49
2023-04-28 22:00:00,22.38,21.8,54.2,4.9,10.04,7.67,4.51
2023-04-28 23:00:00,27.07,20.6,59.0,7.0,12.53,9.04,4.83
2023-04-29 00:00:00,25.41,21.9,56.7,4.0,11.0,9.34,4.93
2023-04-29 01:00:00,20.06,19.0,64.7,4.1,8.79,7.47,4.3
2023-04-29 02:00:00,18.08,16.2,70.6,6.1,8.69,6.14,3.22
2023-04-29 03:00:00,15.13,20.0,66.1,4.5,6.59,5.27,3.39
2023-04-29 04:00:00,32.08,22.7,54.8,9.8,14.1,10.82,6.38
2023-04-29 05:00:00,15.07,21.4,59.9,2.4,6.02,4.81,2.93
2023-04-29 06:00:00,15.8,20.2,67.2,5.8,7.37,5.64,3.4
2023-04-29 07:00:00,10.61,20.9,66.5,4.1,4.23,4.5,2.55
2023-04-29 08:00:00,13.8,22.4,52.7,2.9,7.02,5.38,3.75
2023-04-29 09:00:00,18.32,28.2,53.2,6.2,8.52,5.63,3.53
2023-04-29 10:00:00,25.18,25.9,55.1,10.0,10.66,9.3,5.1
2023-04-29 11:00:00,21.42,26.4,57.0,1.0,9.74,7.42,4.14
2023-04-29 12:00:00,27.97,27.9,56.7,6.8,12.25,9.9,5.74
2023-04-29 13:00:00,24.32,28.2,44.9,2.0,11.28,7.82,5.57
2023-04-29 14:00:00,50.45,31.2,43.1,2.0,22.56,17.22,9.82
2023-04-29 15:00:00,18.53,27.2,55.9,0.9,9.47,7.67,3.47
2023-04-29 16:00:00,20.48,30.0,48.8,6.8,10.33,7.6,4.08
2023-04-29 17:00:00,15.02,27.6,39.8,5.1,6.49,4.95,2.74
2023-04-29 18:00:00,15.13,28.2,41.9,1.0,6.74,4.96,2.4
2023-04-29 19:00:00,18.37,27.5,54.3,4.3,8.67,6.02,3.81
2023-04-29 20:00:00,10.3,24.0,59.4,1.5,4.35,4.2,2.06
2023-04-29 21:00:00,16.43,22.1,50.7,5.0,7.11,5.59,3.85
2023-04-29 22:00:00,21.73,21.5,63.8,3.1,9.01,7.16,3.95
2023-04-29 23:00:00,19.47,20.2,58.8,1.0,8.06,6.86,3.81
2023-04-30 00:00:00,19.57,17.2,58.2,5.6,9.24,6.67,3.8
2023-04-30 01:00:00,20.04,21.5,55.3,3.9,9.07,6.99,4.0
2023-04-30 02:00:00,21.5,19.4,54.6,5.2,9.34,7.15,4.08
2023-04-30 03:00:00,16.23,17.5,59.9,4.5,7.66,5.85,3.49
2023-04-30 04:00:00,11.6,16.6,54.7,3.2,4.22,4.07,2.32
2023-04-30 05:00:00,12.08,17.0,63.2,4.6,5.31,4.22,2.1
2023-04-30 06:00:00,7.36,22.7,59.7,0.5,3.32,1.9,1.69
2023-04-30 07:00:00,12.57,21.8,51.1,2.7,5.07,4.87,2.38
2023-04-30 08:00:00,13.95,23.4,56.0,5.2,6.59,4.84,2.86
2023-04-30 09:00:00,18.09,26.1,48.7,5.1,8.61,6.9,3.77
2023-04-30 10:00:00,19.12,25.8,56.4,6.3,8.68,7.16,3.59
2023-04-30 11:00:00,25.01,28.4,38.3,4.1,10.95,8.43,5.08
2023-04-30 12:00:00,29.49,28.5,53.3,7.2,12.86,10.07,5.44
2023-04-30 13:00:00,30.82,28.8,40.4,3.8,13.86,10.9,5.62
2023-04-30 14:00:00,21.0,26.7,50.9,3.5,9.08,7.95,4.36
2023-04-30 15:00:00,22.36,27.7,47.3,2.0,10.13,7.21,4.49
2023-04-30 16:00:00,15.64,29.3,47.1,5.2,7.58,5.81,3.4
2023-04-30 17:00:00,13.25,26.6,44.5,4.6,6.32,3.93,1.98
2023-04-30 18:00:00,16.58,28.4,58.3,3.3,7.33,5.31,3.6
2023-04-30 19:00:00,15.89,28.9,42.9,1.3,7.38,5.23,3.09
2023-04-30 20:00:00,12.14,25.0,47.9,1.6,5.48,3.59,2.31
2023-04-30 21:00:00,15.57,25.0,63.0,1.5,7.17,4.76,3.66
2023-04-30 22:00:00,19.29,22.6,58.5,2.9,8.78,7.26,3.79
2023-04-30 23:00:00,20.15,19.7,54.1,1.8,10.17,7.92,3.89
2023-05-01 00:00:00,24.39,20.2,59.1,6.0,11.18,9.33,4.76
2023-05-01 01:00:00,23.68,22.4,55.9,6.4,11.27,8.08,4.41
2023-05-01 02:00:00,24.72,18.5,53.4,5.9,10.51,9.34,4.96
2023-05-01 03:00:00,23.63,17.9,58.8,4.1,11.05,8.72,5.27
2023-05-01 04:00:00,11.87,18.2,62.0,4.0,5.19,3.82,1.79
2023-05-01 05:00:00,14.74,20.4,65.9,6.3,6.86,5.11,3.23
2023-05-01 06:00:00,13.67,20.2,58.8,3.1,6.21,5.31,2.73
2023-05-01 07:00:00,21.65,25.5,52.9,1.1,7.94,7.49,4.02
2023-05-01 08:00:00,18.63,24.6,50.4,3.4,9.34,6.31,3.84
2023-05-01 09:00:00,27.94,27.0,57.1,3.8,11.88,9.26,5.61
2023-05-01 10:00:00,30.03,26.3,57.0,3.8,12.94,10.79,5.89
2023-05-01 11:00:00,26.76,26.1,56.7,1.8,11.86,9.55,5.47
2023-05-01 12:00:00,35.82,26.6,52.6,5.2,15.73,12.57,7.19
2023-05-01 13:00:00,35.09,27.7,42.8,4.9,15.41,12.32,7.17
2023-05-01 14:00:00,36.16,29.8,53.7,2.2,16.37,11.79,7.29
2023-05-01 15:00:00,41.08,29.9,48.5,3.8,18.65,14.92,7.73
2023-05-01 16:00:00,21.75,29.5,47.1,5.3,9.64,7.48,3.87
2023-05-01 17:00:00,22.62,25.5,55.6,0.5,10.08,7.91,4.39
2023-05-01 18:00:00,18.38,26.7,53.0,2.4,8.12,7.09,3.5
2023-05-01 19:00:00,16.71,24.0,49.9,3.4,7.42,5.41,3.39
2023-05-01 20:00:00,19.89,24.8,52.6,5.8,9.38,6.86,3.72
2023-05-01 21:00:00,21.43,23.7,46.1,5.4,10.58,7.51,4.14
2023-05-01 22:00:00,24.81,20.0,60.4,1.7,11.48,9.14,5.14
2023-05-01 23:00:00,29.81,22.2,64.1,3.3,14.66,10.33,5.56
2023-05-02 00:00:00,26.07,23.6,46.7,2.6,10.33,10.18,5.3
2023-05-02 01:00:00,30.73,20.9,59.6,3.0,13.62,9.78,5.74
2023-05-02 02:00:00,25.07,19.2,64.3,3.7,10.84,8.69,4.91
2023-05-02 03:00:00,19.53,19.1,65.1,3.5,9.56,6.8,3.85
2023-05-02 04:00:00,17.49,19.8,56.5,1.7,8.25,6.65,3.25
2023-05-02 05:00:00,19.01,19.8,54.8,1.5,8.62,6.62,4.05
2023-05-02 06:00:00,13.52,22.3,54.3,1.6,6.57,5.09,3.26
2023-05-02 07:00:00,16.76,21.4,64.2,5.8,8.34,5.48,2.43
2023-05-02 08:00:00,16.78,21.6,49.5,0.6,7.11,6.0,3.66
2023-05-02 09:00:00,27.35,26.1,46.6,2.0,11.87,10.51,5.79
2023-05-02 10:00:00,32.28,27.0,49.3,7.5,14.4,10.73,6.46
2023-05-02 11:00:00,38.15,27.1,46.6,1.1,17.32,12.94,7.62
2023-05-02 12:00:00,33.69,26.8,51.6,0.8,15.49,12.06,6.59
2023-05-02 13:00:00,39.08,29.7,55.4,3.0,17.64,14.52,7.83
2023-05-02 14:00:00,32.28,28.0,44.4,1.7,14.63,11.42,6.77
2023-05-02 15:00:00,33.19,29.1,48.4,3.9,15.33,11.75,6.42
2023-05-02 16:00:00,27.93,31.4,46.3,2.7,12.88,9.52,5.36
2023-05-02 17:00:00,25.15,28.9,47.6,2.1,11.26,8.52,5.39
2023-05-02 18:00:00,15.7,24.9,46.2,10.9,7.49,5.42,3.31
2023-05-02 19:00:00,15.7,23.8,52.2,2.7,6.88,5.77,3.15
2023-05-02 20:00:00,19.84,24.7,51.2,4.3,8.9,5.83,4.32
2023-05-02 21:00:00,22.99,21.1,61.9,6.1,11.44,8.73,4.43
2023-05-02 22:00:00,25.82,18.9,63.4,6.8,11.08,9.97,5.38
2023-05-02 23:00:00,29.39,21.7,50.2,3.1,13.4,10.63,6.3
2023-05-03 00:00:00,33.68,20.8,57.1,8.2,15.22,11.08,6.84
2023-05-03 01:00:00,31.2,20.5,56.9,4.8,14.63,10.34,5.97
2023-05-03 02:00:00,28.16,20.0,69.7,4.0,13.9,10.04,5.28
2023-05-03 03:00:00,21.1,19.7,61.8,4.6,10.13,7.92,4.05
2023-05-03 04:00:00,16.26,19.3,55.4,2.8,7.47,5.9,3.44
